"store","websites","attribute_set","type","sku",,"category_ids","has_options","name","stylenumber","associated","meta_title","meta_description","image","small_image","thumbnail","gallery","config_attributes","page_layout","style","jewel_type","brand","total_stone_no","total_stone_weight","side_stone_1","side_stone_2","side_stone_3","stone_shape_1","stone_shape_2","stone_shape_3","number_of_stones_2","number_of_stones_3","color_and_clarity_1","color_and_clarity_2","color_and_clarity_3","minimum_stone_ct_weight_1","minimum_stone_ct_weight_2","minimum_stone_ct_weight_3","number_of_stones_1","ring_width","head_size","diamond_shape_selectable","diamond_shape","price","weight","status","is_recurring","visibility","tax_class_id","classification","metal_selection","diamond_quality","center_stone_size","center_stone_included","by_looks","description","short_description","meta_keyword","warranty","shipping_details","qty","is_in_stock","related","upsell","rank_prod","Ring size:drop_down:1:0"
"admin","martinflyer","EngagementRing","simple","VSP04XSQ-B-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSQ-B-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-.23ct G/H, VS2/SI1 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-.23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H VS2/SI1","G/H VS2/SI1",,0.3,0.23," ",2,,5.5,"Princess","Princess",2975,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White gold 14k","G/H, VS2/SI1",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","VSP04XSQ-C-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSQ-C-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-.23ct G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-.23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H SI1/SI2","G/H SI1/SI2",,0.3,0.23," ",2,,5.5,"Princess","Princess",2800,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White gold 14k","G/H, SI1/SI2",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","VSP04XSQPL-B-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSQPL-B-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-23ct G/H, VS2/SI1 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H VS2/SI1","G/H VS2/SI1",,0.3,0.23," ",2,,5.5,"Princess","Princess",3275,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White Gold 14k with Platinum head","G/H, VS2/SI1",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","VSP04XSQPL-C-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSQPL-C-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-23ct G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H SI1/SI2","G/H SI1/SI2",,0.3,0.23," ",2,,5.5,"Princess","Princess",3150,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White Gold 14k with Platinum head","G/H, SI1/SI2",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","VSP04XSZ-B-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSZ-B-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-23ct G/H, VS2/SI1 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-.23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H VS2/SI1","G/H VS2/SI1",,0.3,0.23," ",2,,5.5,"Princess","Princess",3425,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White gold 18k","G/H, VS2/SI1",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","VSP04XSZ-C-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSZ-C-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-23ct G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H SI1/SI2","G/H SI1/SI2",,0.3,0.23," ",2,,5.5,"Princess","Princess",3300,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White gold 18k","G/H, SI1/SI2",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","VSP04XSZPL-B-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSZPL-B-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-23ct G/H, VS2/SI1 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H VS2/SI1","G/H VS2/SI1",,0.3,0.23," ",2,,5.5,"Princess","Princess",3625,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White Gold 18k with Platinum head","G/H, VS2/SI1",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","VSP04XSZPL-C-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSZPL-C-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-23ct G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H SI1/SI2","G/H SI1/SI2",,0.3,0.23," ",2,,5.5,"Princess","Princess",3550,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White Gold 18k with Platinum head","G/H, SI1/SI2",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","VSP04XSPL-B-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSPL-B-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-23ct G/H, VS2/SI1 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H VS2/SI1","G/H VS2/SI1",,0.3,0.23," ",2,,5.5,"Princess","Princess",4575,1,"Enabled","No","Not Visible Individually","None","Shared Prong","Platinum","G/H, VS2/SI1",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","VSP04XSPL-C-5.5PC",,3,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP04XSPL-C-5.5PC",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Princess PC.30-RD-23ct G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/VSP04XS5_5PC.jpg","/VSP04XS5_5PC2.jpg","/VSP04XS5_5PCSV.jpg","/VSP04XS5_5PCSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"PC.30-RD-23ct","Diamond","Diamond",,"Princess","Round",,8," ","G/H SI1/SI2","G/H SI1/SI2",,0.3,0.23," ",2,,5.5,"Princess","Princess",4475,1,"Enabled","No","Not Visible Individually","None","Shared Prong","Platinum","G/H, SI1/SI2",1,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","Remount","simple","VSP05MQ-B-7.5RD",,6,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP05MQ-B-7.5RD",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Round Dia-.60-.28ct G/H, VS2/SI1 Vintage Shared Prong Engagement Ring","/VSP05M7_5RD.jpg","/VSP05M7_5RD2.jpg","/VSP05M7_5RDSV.jpg","/VSP05M7_5RDSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"DIA-.60-.28ct","Diamond","Diamond",,"Round","Round",,8," ","G/H VS2/SI1","G/H VS2/SI1",,0.6,0.28," ",2,,7.5,"Round","Round",5250,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White gold 14k","G/H, VS2/SI1",1.5,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Remount","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","Remount","simple","VSP05MQ-C-7.5RD",,6,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP05MQ-C-7.5RD",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Round Dia-.60-.28ct G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/VSP05M7_5RD.jpg","/VSP05M7_5RD2.jpg","/VSP05M7_5RDSV.jpg","/VSP05M7_5RDSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"DIA-.60-.28ct","Diamond","Diamond",,"Round","Round",,8," ","G/H SI1/SI2","G/H SI1/SI2",,0.6,0.28," ",2,,7.5,"Round","Round",4800,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White gold 14k","G/H, SI1/SI2",1.5,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Remount","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","Remount","simple","VSP05MZ-B-7.5RD",,6,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP05MZ-B-7.5RD",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Round Dia-.60-.28ct G/H, VS2/SI1 Vintage Shared Prong Engagement Ring","/VSP05M7_5RD.jpg","/VSP05M7_5RD2.jpg","/VSP05M7_5RDSV.jpg","/VSP05M7_5RDSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"DIA-.60-.28ct","Diamond","Diamond",,"Round","Round",,8," ","G/H VS2/SI1","G/H VS2/SI1",,0.6,0.28," ",2,,7.5,"Round","Round",5675,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White gold 18k","G/H, VS2/SI1",1.5,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Remount","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","Remount","simple","VSP05MZ-C-7.5RD",,6,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP05MZ-C-7.5RD",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Round Dia-.60-.28ct G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/VSP05M7_5RD.jpg","/VSP05M7_5RD2.jpg","/VSP05M7_5RDSV.jpg","/VSP05M7_5RDSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"DIA-.60-.28ct","Diamond","Diamond",,"Round","Round",,8," ","G/H SI1/SI2","G/H SI1/SI2",,0.6,0.28," ",2,,7.5,"Round","Round",5200,1,"Enabled","No","Not Visible Individually","None","Shared Prong","White gold 18k","G/H, SI1/SI2",1.5,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Remount","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","Remount","simple","VSP05MPL-B-7.5RD",,6,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP05MPL-B-7.5RD",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Round Dia-.60-.28ct G/H, VS2/SI1 Vintage Shared Prong Engagement Ring","/VSP05M7_5RD.jpg","/VSP05M7_5RD2.jpg","/VSP05M7_5RDSV.jpg","/VSP05M7_5RDSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"DIA-.60-.28ct","Diamond","Diamond",,"Round","Round",,8," ","G/H VS2/SI1","G/H VS2/SI1",,0.6,0.28," ",2,,7.5,"Round","Round",6725,1,"Enabled","No","Not Visible Individually","None","Shared Prong","Platinum","G/H, VS2/SI1",1.5,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Remount","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","Remount","simple","VSP05MPL-C-7.5RD",,6,0,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP05MPL-C-7.5RD",,"FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Round Dia-.60-.28ct G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/VSP05M7_5RD.jpg","/VSP05M7_5RD2.jpg","/VSP05M7_5RDSV.jpg","/VSP05M7_5RDSET.jpg",,"1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"DIA-.60-.28ct","Diamond","Diamond",,"Round","Round",,8," ","G/H SI1/SI2","G/H SI1/SI2",,0.6,0.28," ",2,,7.5,"Round","Round",5925,1,"Enabled","No","Not Visible Individually","None","Shared Prong","Platinum","G/H, SI1/SI2",1.5,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Remount","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","Remount","configurable","VSP05M",,6,1,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","VSP05M","VSP05MQ-B-7.5RD,VSP05MQ-C-7.5RD,VSP05MZ-B-7.5RD,VSP05MZ-C-7.5RD,VSP05MPL-B-7.5RD,VSP05MPL-C-7.5RD","FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Round Dia-.60-.28ct G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/VSP05M7_5RD.jpg","/VSP05M7_5RD2.jpg","/VSP05M7_5RDSV.jpg","/VSP05M7_5RDSET.jpg","center_stone_size,metal_selection,diamond_quality,diamond_shape_selectable","1 column","Vintage","Engagement Ring","FlyerfitÂ®",10,"DIA-.60-.28ct","Diamond","Diamond",,"Round","Round",,8," ","G/H SI1/SI2","G/H SI1/SI2",,0.6,0.28," ",2,"B-1.81",7.5,"Round","Round",4800,1,"Enabled","No","Catalog, Search","None","Shared Prong","White gold 14k","G/H, SI1/SI2",1.5,"Not Included",,"The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Remount","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,"VSP05MWB",,229,"3:fixed:0.0000: :1:0|3.5:fixed:0.0000: :2:0|4:fixed:0.0000: :3:0|4.5:fixed:0.0000: :4:0|5:fixed:0.0000: :5:0|5.5:fixed:0.0000: :6:0|6:fixed:0.0000: :7:0|6.5:fixed:0.0000: :8:0|7:fixed:0.0000: :9:0|7.5:fixed:0.0000: :10:0|8:fixed:0.0000: :11:0|8.5:fixed:0.0000: :12:0|9:fixed:0.0000: :13:0|9.5:fixed:0.0000: :14:0|10:fixed:0.0000: :15:0|11:fixed:0.0000: :16:0|11.5:fixed:0.0000: :17:0"
"admin","martinflyer","EngagementRing","configurable","V5139XSE-AENG",,3,1,"FlyerfitÂ® Vintage Shared Prong Engagement Ring","V5139XSE-AENG","V5139XSEQ-AENG-B-6.5RD,V5139XSEQ-AENG-C-6.5RD,V5139XSEQPL-AENG-B-6.5RD,V5139XSEQPL-AENG-C-6.5RD,V5139XSEZ-AENG-B-6.5RD,V5139XSEZ-AENG-C-6.5RD,V5139XSEZPL-AENG-B-6.5RD,V5139XSEZPL-AENG-C-6.5RD,V5139XSEPL-AENG-B-6.5RD,V5139XSEPL-AENG-C-6.5RD","FlyerfitÂ® Shared Prong Engagement Ring","FlyerfitÂ® Round Dia-.50-.03ct. G/H, SI1/SI2 Vintage Shared Prong Engagement Ring","/V5139XSEAENG6_5RD.jpg","/V5139XSEAENG6_5RD2.jpg","/V5139XSEAENG6_5RDSV.jpg","/V5139XSEAENG6_5RDSET.jpg","center_stone_size,metal_selection,diamond_quality,diamond_shape_selectable","1 column","Vintage","Engagement Ring","FlyerfitÂ®",14,"DIA-.50-.03ct.","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.53,," ",14,"T-2.68, B-2.60",6.5,"Round","Round",3250,1,"Enabled","No","Catalog, Search","None","Shared Prong","White gold 14k","G/H, SI1/SI2",1,"Not Included","ENGRAVED","The Shared Prong engagement ring style, the diamonds share prongs so less metal is seen which allows for more diamond visibility. This design also allows the maximum amount of light to enter from all angles for the ultimate brilliance.","FlyerfitÂ® Vintage Shared Prong Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,"V5139XSWB-AENG",,201,"3:fixed:0.0000: :1:0|3.5:fixed:0.0000: :2:0|4:fixed:0.0000: :3:0|4.5:fixed:0.0000: :4:0|5:fixed:0.0000: :5:0|5.5:fixed:0.0000: :6:0|6:fixed:0.0000: :7:0|6.5:fixed:0.0000: :8:0|7:fixed:0.0000: :9:0|7.5:fixed:0.0000: :10:0|8:fixed:0.0000: :11:0|8.5:fixed:0.0000: :12:0|9:fixed:0.0000: :13:0|9.5:fixed:0.0000: :14:0|10:fixed:0.0000: :15:0|11:fixed:0.0000: :16:0|11.5:fixed:0.0000: :17:0"
